0,1,0.7226461172103882,0
1,2,0.2704818844795227,2
2,1,0.6479935646057129,2
3,1,0.7956687808036804,3
4,1,0.8117239475250244,4
5,1,0.7185733318328857,5
6,1,0.7244738340377808,6
7,3,0.5845122337341309,49
8,1,0.7549871206283569,8
9,2,0.32223793864250183,21
10,2,0.6178258657455444,50
11,2,0.39752626419067383,19
12,1,0.5629352927207947,12
13,1,0.7661064863204956,13
14,1,0.5784926414489746,14
15,1,0.7656919956207275,15
16,1,0.5745209455490112,16
17,1,0.6220941543579102,17
18,1,0.6734563112258911,18
19,1,0.6698726415634155,19
20,1,0.7048484683036804,20
21,1,0.6338849067687988,21
22,2,0.6420080661773682,45
23,1,0.5359882116317749,23
24,1,0.4732145071029663,24
25,1,0.7358049154281616,25
26,2,0.6276561617851257,47
27,1,0.4492264986038208,27
28,2,0.5107558369636536,1
29,1,0.758169412612915,29
41,1,0.7653031349182129,41
42,15,0.13649381697177887,19
43,1,0.8787999153137207,43
44,1,0.6325708627700806,44
45,1,0.6426092386245728,45
46,1,0.7290890216827393,46
47,2,0.37362098693847656,12
48,2,0.46313774585723877,20
49,1,0.5972663164138794,49
50,1,0.8184456825256348,50
51,1,0.6416046619415283,51
