1,1,0.9841955900192261,1
2,1,0.9794061183929443,2
3,1,0.9842796325683594,3
4,1,0.9956108331680298,4
5,4,0.9329687356948853,64
5,14,0.9267525672912598,66
6,2,0.9524810314178467,65
7,2,0.9423710107803345,62
8,1,0.9755819439888,8
9,1,0.9903109073638916,9
10,1,0.9869951009750366,10
11,1,0.9818426966667175,11
11,1,0.9917470216751099,11
12,2,0.9786590337753296,11
13,1,0.9849190711975098,13
14,1,0.9780177474021912,14
14,1,0.9835150241851807,14
14,1,0.9871991276741028,14
15,2,0.9764796495437622,51
16,8,0.938650369644165,2
16,1,0.9620831608772278,16
17,1,0.980148434638977,17
18,1,0.9681383371353149,18
19,1,0.9804427623748779,19
19,2,0.9546730518341064,37
20,3,0.9334971904754639,5
20,1,0.9646346569061279,20
21,1,0.9816555380821228,21
22,1,0.9839696288108826,22
23,1,0.9538543820381165,23
23,1,0.9332194328308105,23
23,1,0.939319908618927,23
24,1,0.9781768321990967,24
25,1,0.989091157913208,25
26,1,0.9967268705368042,26
27,1,0.9851551055908203,27
28,10,0.9518510103225708,54
28,1,0.9713526964187622,28
29,1,0.9922439455986023,29
30,1,0.9626338481903076,30
30,1,0.9580581188201904,30
31,4,0.9449971318244934,64
31,1,0.9630082845687866,31
31,1,0.9602261781692505,31
32,2,0.9357540607452393,37
33,1,0.9516283869743347,33
34,1,0.9738768935203552,34
35,1,0.9770144820213318,35
35,1,0.971617579460144,35
36,1,0.97456955909729,36
36,1,0.9864494800567627,36
37,1,0.9780932664871216,37
37,1,0.9784271121025085,37
38,1,0.977250874042511,38
38,1,0.9902202486991882,38
39,1,0.9878164529800415,39
40,1,0.9523497223854065,40
41,1,0.9888253211975098,41
41,1,0.9699869155883789,41
41,1,0.9830877780914307,41
42,1,0.9917491674423218,42
42,1,0.98691725730896,42
43,1,0.9743508100509644,43
43,1,0.9728572368621826,43
44,1,0.9477416276931763,44
44,50,0.8782749176025391,51
45,1,0.9759299755096436,45
45,1,0.9830304980278015,45
46,1,0.9651821851730347,46
47,1,0.9448103904724121,47
47,8,0.9415106773376465,5
48,1,0.9634279012680054,48
48,1,0.9881007671356201,48
49,1,0.983403742313385,49
49,1,0.9772772789001465,49
50,6,0.9642931222915649,11
51,5,0.9465128779411316,35
51,1,0.9732280969619751,51
52,1,0.9263246059417725,52
53,1,0.9740829467773438,53
53,1,0.9608856439590454,53
53,1,0.9662786722183228,53
54,2,0.9441216588020325,14
55,1,0.9916656017303467,55
56,1,0.9714484214782715,56
56,1,0.9741321802139282,56
57,1,0.9680624008178711,57
57,1,0.962033212184906,57
57,1,0.9686204195022583,57
58,1,0.9912943840026855,58
58,1,0.9890316724777222,58
59,25,0.9202479124069214,16
60,1,0.9668465852737427,60
60,1,0.9584804177284241,60
61,1,0.9684263467788696,61
62,1,0.9772177338600159,62
63,1,0.9707398414611816,63
63,1,0.9753633737564087,63
64,1,0.9882745742797852,64
65,2,0.9230382442474365,9
66,1,0.9588063955307007,66
66,4,0.9214675426483154,44
66,4,0.9536022543907166,5
67,1,0.9870303869247437,67
