0,3,0.5557060837745667,10
1,1,0.6407715082168579,1
2,1,0.593753457069397,2
3,2,0.6887206435203552,25
4,1,0.7748844623565674,4
5,4,0.280489444732666,31
6,1,0.6388093829154968,6
7,1,0.7562131881713867,7
8,1,0.5265106558799744,8
9,1,0.8112684488296509,9
10,1,0.5211758613586426,10
11,9,0.1800326108932495,6
12,1,0.506887674331665,12
13,2,0.5558013916015625,24
14,1,0.7413864135742188,14
15,1,0.6332564353942871,15
16,9,0.2624252438545227,14
17,1,0.5497359037399292,17
18,1,0.794105052947998,18
19,1,0.49954402446746826,19
20,1,0.38643044233322144,20
21,1,0.781416654586792,21
22,1,0.6526309251785278,22
23,1,0.7659608125686646,23
24,1,0.5311959981918335,24
25,1,0.7960772514343262,25
26,7,0.34467247128486633,8
27,1,0.5921446084976196,27
28,4,0.473589152097702,1
29,1,0.8359342813491821,29
30,11,0.21639609336853027,16
31,1,0.7406895756721497,31
32,1,0.5777690410614014,32
33,1,0.6469037532806396,33
34,1,0.5646994113922119,34
35,1,0.8138536214828491,35
36,1,0.7849215269088745,36
37,1,0.49028515815734863,37
38,1,0.7386102676391602,38
39,1,0.3415887951850891,39
40,1,0.8707914352416992,40
