29,1,0.9797797203063965,29
81,1,0.9389711022377014,81
38,1,0.9477434158325195,38
79,1,0.9592506289482117,79
13,1,0.9317499399185181,13
67,1,0.9583995938301086,67
77,2,0.9433572292327881,81
28,1,0.9698872566223145,28
80,1,0.9697921276092529,80
9,1,0.9281091094017029,9
45,1,0.9513370990753174,45
24,1,0.9917439818382263,24
64,1,0.9815081357955933,64
65,1,0.9663594961166382,65
63,1,0.9269694685935974,63
76,1,0.9730404615402222,76
43,1,0.9716147780418396,43
66,2,0.9533548951148987,64
69,1,0.9622926115989685,69

58,1,0.938296914100647,58
34,1,0.9765551090240479,34
43,1,0.9753862023353577,43
30,1,0.978847861289978,30
80,1,0.9693988561630249,80
62,1,0.9656296968460083,62
8,1,0.9443460702896118,8
7,1,0.9327149987220764,7
26,1,0.9800937175750732,26
22,1,0.9357386827468872,22
23,1,0.9773542881011963,23
60,3,0.9282313585281372,62
75,1,0.9803728461265564,75
45,2,0.9581960439682007,84
25,1,0.992011547088623,25
84,1,0.9616415500640869,84
81,1,0.9563599228858948,81
70,1,0.9562557935714722,70
14,1,0.9639312624931335,14

32,1,0.9677062034606934,32
50,1,0.981635570526123,50
38,1,0.9259188771247864,38
22,1,0.956981897354126,22
61,1,0.96270751953125,61
35,1,0.9419300556182861,35
6,1,0.9657657146453857,6
83,1,0.9279450178146362,83
69,1,0.963586688041687,69
9,1,0.9460801482200623,9
84,1,0.9570674300193787,84
62,1,0.9657519459724426,62
34,1,0.9705007672309875,34
14,1,0.956709623336792,14
8,1,0.9476420879364014,8
75,1,0.9808168411254883,75
79,1,0.9604116678237915,79
52,1,0.9925235509872437,52
60,2,0.9228999614715576,62

45,1,0.956127405166626,45
26,1,0.9845210909843445,26
49,1,0.9887287616729736,49
29,1,0.9870671033859253,29
20,1,0.9817386865615845,20
68,1,0.9829649925231934,68
65,1,0.9682726860046387,65
67,1,0.9685805439949036,67
44,1,0.9776827096939087,44
50,1,0.9816998243331909,50
63,1,0.9561409950256348,63
80,1,0.9753324389457703,80
18,1,0.9835149049758911,18
46,3,0.9178977608680725,67
32,1,0.967908501625061,32
82,1,0.9774818420410156,82
66,1,0.9581170082092285,66
22,1,0.9681834578514099,22
9,1,0.9448453783988953,9

21,1,0.938015341758728,21
75,1,0.9792168736457825,75
60,1,0.9287530779838562,60
70,1,0.9424697756767273,70
29,1,0.9730507731437683,29
74,1,0.9659185409545898,74
34,1,0.9684368371963501,34
31,1,0.9461487531661987,31
23,1,0.9762697219848633,23
27,1,0.9843167066574097,27
84,1,0.963135838508606,84
57,1,0.9224709272384644,57
6,1,0.9510639905929565,6
24,1,0.9872709512710571,24
14,1,0.9488864541053772,14
37,1,0.9774825572967529,37
35,1,0.9302413463592529,35
33,1,0.9293243885040283,33
19,1,0.9551728963851929,19

39,1,0.9644443988800049,39
7,1,0.9258744716644287,7
64,1,0.9823086261749268,64
74,1,0.962448239326477,74
25,1,0.9912402629852295,25
42,1,0.9731312990188599,42
63,1,0.9494528770446777,63
75,1,0.9829607009887695,75
48,1,0.9596989154815674,48
77,2,0.95641028881073,78
67,1,0.9665924310684204,67
58,1,0.9276439547538757,58
70,1,0.9432481527328491,70
6,1,0.9623833894729614,6
54,1,0.9841188192367554,54
44,1,0.9776158928871155,44
32,1,0.95363450050354,32
78,1,0.9726540446281433,78
52,1,0.9924806356430054,52

59,1,0.9398181438446045,59
64,1,0.9867620468139648,64
63,1,0.9527355432510376,63
57,2,0.9414247274398804,40
23,1,0.9844613671302795,23
42,1,0.9757462739944458,42
38,1,0.9430515766143799,38
9,1,0.9501063823699951,9
27,1,0.9896971583366394,27
30,1,0.9820196628570557,30
32,1,0.9622179269790649,32
62,1,0.9740414619445801,62
31,1,0.9691165685653687,31
17,1,0.9626811146736145,17
67,1,0.9706366062164307,67
61,1,0.967892587184906,61
49,1,0.9880588054656982,49
28,1,0.9754111170768738,28
40,1,0.9536190032958984,40

40,1,0.9489636421203613,40
84,1,0.9649888873100281,84
51,1,0.9792211055755615,51
14,1,0.9627807140350342,14
61,1,0.9610198140144348,61
82,1,0.9695502519607544,82
73,1,0.9498426914215088,73
23,1,0.9805533289909363,23
56,1,0.9717159271240234,56
75,1,0.982149600982666,75
35,1,0.9457807540893555,35
28,1,0.9691388607025146,28
22,1,0.946075439453125,22
68,1,0.9733347296714783,68
4,1,0.9576511383056641,4
30,1,0.9767532348632812,30
27,1,0.9868728518486023,27
24,1,0.9893984794616699,24
36,4,0.8734060525894165,84

43,1,0.9738374352455139,43
69,1,0.9549072980880737,69
3,4,0.9362938404083252,55
65,1,0.9672218561172485,65
33,1,0.9397693872451782,33
49,1,0.986011266708374,49
23,1,0.9775463342666626,23
66,1,0.9611984491348267,66
14,1,0.9549863338470459,14
28,1,0.9629714488983154,28
78,1,0.9715954065322876,78
18,1,0.9703136682510376,18
82,1,0.9718016386032104,82
55,1,0.9481124877929688,55
45,1,0.9535970687866211,45
64,1,0.9840189814567566,64
25,1,0.9925533533096313,25
59,1,0.9378992319107056,59
6,1,0.9556015729904175,6

21,1,0.9326094388961792,21
14,1,0.9656555652618408,14
70,1,0.9398491978645325,70
83,1,0.9362389445304871,83
24,1,0.9866619110107422,24
62,1,0.9668499827384949,62
29,1,0.9792034029960632,29
43,1,0.9732236862182617,43
68,1,0.9746357202529907,68
81,1,0.947929859161377,81
82,1,0.9658288359642029,82
34,1,0.9759579300880432,34
49,1,0.9867525100708008,49
79,1,0.9577866792678833,79
78,1,0.9706382751464844,78
31,1,0.9519392848014832,31
73,1,0.9398655891418457,73
46,1,0.9349677562713623,46
57,1,0.9336422681808472,57

